품목일련번호,품목명,품목 영문명,업체명,업체 영문명,업허가번호,업일련번호,업종,전문일반구분,주성분,주성분수,큰제품이미지,신고허가구분,취소/취하일자,취소/취하구분,분류명,품목허가번호,보험코드,사업자번호,품목허가일자,Unnamed: 20
199101784,아이월드오령산엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,AlismaRhizome/Poria/AtractylodesRhizomeWhite/PolyporusSclerotium/CinnamomiRamulus,5,-,신고,-,정상,[02390]기타의소화기관용약,129.0,-,1318199577,19910529.0,
199101786,아이월드소건중탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,CinnamomiRamulus/RawGinger/Jujube/PeonyRoot/Licorice/SaccharumGranorum/AsSoftExtract,7,-,신고,-,정상,[03290]기타의자양강장변질제,131.0,-,1318199577,19910529.0,
199101787,아이월드당귀작약산엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,DanggwijakyaksanDriedExtract,1,-,신고,-,정상,[02530]통경제,133.0,-,1318199577,19910529.0,
199101788,아이월드소시호탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,SosihotangDriedExtracts,1,-,신고,-,정상,[02390]기타의소화기관용약,134.0,-,1318199577,19910529.0,
199101800,아이월드용담사간탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,GentianRootandRhizome/AlismaRhizome/AkebiaStem/PlantagoSeed/RehmanniaRoot/AngelicaGigasRoot/ScutellariaRoot/GardeniaFruit/Licorice/AsDriedExtract,10,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,149.0,-,1318199577,19910723.0,
199101802,아이월드작약감초탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,JagyakgamchotangDriedExtract,1,-,신고,-,정상,[01140]해열.진통.소염제,151.0,-,1318199577,19910723.0,
199101804,케리톤과립(계지복령환),-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,GyejibokryeonghwanPillDriedExtract,1,-,신고,-,정상,[02530]통경제,153.0,-,1318199577,19910810.0,
199101807,아이월드반하후박탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,PinelliaTuber/MagnoliaBark/Poria/PerillaLeaf/RawGinger/AsSoftExtract,6,-,신고,-,정상,[01900]기타의신경계및감각기관용의약품,156.0,-,1318199577,19910810.0,
199101825,비치과립(갈근탕가천궁신이엑스),-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,GalgeuntanggacheongungsiniDriedExtracts,1,-,신고,-,정상,[01320]이비과용제,176.0,-,1318199577,19910911.0,
199101828,아이월드육미지황탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,YukmijihwangtangDriedExtract,1,-,신고,-,정상,[03990]따로분류되지않는대사성의약품,179.0,-,1318199577,19910911.0,
199101829,아이월드형개연교탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,BupleurumRoot/PeonyRoot/CnidiumRhizome/ScutellariaRoot/SchizonepetaSpike/ForsythiaFruit/GardeniaFruit/PoncirusImmatureFruit/AngelicaDahuricaRoot/SaposhnikoviaRoot/AngelicaGigasRoot/PlatycodonRoot/Licorice,13,-,신고,-,정상,[01320]이비과용제,180.0,-,1318199577,19910911.0,
199101833,아이월드소경활혈탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,AngelicaGigasRoot/RehmanniaRoot/CnidiumRhizome/AtractylodesRhizomeWhite/Poria/PeachKernel/PeonyRoot/AchyranthesRoot/ClematidisRadix/SinomeniumStem/OstericumRoot/SaposhnikoviaRoot/GentianRootandRhizome/RawGinger/AngelicaDahuricaRoot/Licorice/CitrusUnshiuPeel/AsDriedExtract,18,-,신고,-,정상,[01140]해열.진통.소염제,184.0,-,1318199577,19910924.0,
199101840,아이월드대시호탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,BupleurumRoot/PinelliaTuber/RawGinger/ScutellariaRoot/PeonyRoot/Jujube/PoncirusImmatureFruit/Rhubarb/AsSoftExtract,9,-,신고,-,정상,[02390]기타의소화기관용약,191.0,-,1318199577,19910924.0,
199101861,아이월드맥문동탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,LiriopeTuber/PinelliaTuber/OryzaeSemen/Jujube/Ginseng/Licorice/AsDriedExtract,7,-,신고,-,정상,[02220]진해거담제,132.0,-,1318199577,19910529.0,
199101867,아이월드황련해독탕엑스과립,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,HwangryeonhaedoktangDriedExtract,1,-,신고,-,정상,[01190]기타의중추신경용약,407.0,-,1318199577,19910529.0,
199101877,서흥캡슐엘롱게이트0호,SuheungCapsule#0elongate,(주)서흥,SuheungCo.|Ltd.,1518.0,19700012.0,의약품,일반의약품,-,-,-,신고,-,정상,[07410]캅셀류,2.0,-,1308100576,19910327.0,
199101878,서흥캡슐1호,SuheungCapsule#1,(주)서흥,SuheungCo.|Ltd.,1518.0,19700012.0,의약품,일반의약품,-,-,-,신고,-,정상,[07410]캅셀류,4.0,-,1308100576,19910327.0,
199101879,서흥캡슐2호,SuheungCapsule#2,(주)서흥,SuheungCo.|Ltd.,1518.0,19700012.0,의약품,일반의약품,-,-,-,신고,-,정상,[07410]캅셀류,5.0,-,1308100576,19910327.0,
199101880,서흥캡슐3호,SuheungCapsule#3,(주)서흥,SuheungCo.|Ltd.,1518.0,19700012.0,의약품,일반의약품,-,-,-,신고,-,정상,[07410]캅셀류,6.0,-,1308100576,19910327.0,
199101881,서흥캡슐4호,SuheungCapsule#4,(주)서흥,SuheungCo.|Ltd.,1518.0,19700012.0,의약품,일반의약품,-,-,-,신고,-,정상,[07410]캅셀류,7.0,-,1308100576,19910327.0,
199101970,크레닉정125밀리그람(클로닉신리시네이트),ClenicTab.125mg,하이플생명과학(주),HighflyLifeScienceCo.|Ltd.,1345.0,19570023.0,의약품,일반의약품,ClonixinLysinate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147765863312600174,신고,-,정상,[01140]해열.진통.소염제,50.0,-,1338124994,19910227.0,
199101996,에크로바크림(아시클로버),AclovaCream,경동제약(주),KyungDongPharm.Co.|Ltd.,1574.0,19760002.0,의약품,일반의약품,Acyclovir,1,-,신고,-,정상,[02690]기타의외피용약,90.0,648101561,1248135518,19910318.0,
199102014,기넥신에프정40밀리그램(은행엽건조엑스),Ginexin-FTablet40mg(Ginkgoleafdryextract),에스케이케미칼(주),SKChemicalsCo.|Ltd.,1346.0,19570024.0,의약품,일반의약품,GinkgoBilobaLeafDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6K3,신고,-,정상,[02190]기타의순환계용약,3.0,644700130,8468100915,19910906.0,
199102030,팜젠암브록솔염산염시럽,WooridulAmbroxolHClSyrup,(주)팜젠사이언스,PharmGenScience|Inc.,1487.0,19670002.0,의약품,일반의약품,AmbroxolHydrochloride,1,-,신고,-,정상,[02220]진해거담제,80.0,670101023,1248136540,19910625.0,
199102092,다이야펜정400밀리그램(이부프로펜),DiapenTab.400mg,미래바이오제약(주),MiraePharmaceuticalCo.|Ltd,1390.0,19600011.0,의약품,일반의약품,Ibuprofen,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427567771100173,신고,-,정상,[01140]해열.진통.소염제,19.0,657500190,1258139744,19910525.0,
199102142,복합써스펜좌약,SuspenComplexSuppositories,한미약품(주),HanmiPharm.Co.|Ltd.,1337.0,19570027.0,의약품,일반의약품,Acetaminophen/DL-Methionine,2,-,신고,-,정상,[01140]해열.진통.소염제,327.0,-,1248700613,19911021.0,
199102270,말릭스정(트리메부틴말레산염),MalixTablet,(주)한국파비스제약,PharvisKoreaco.|Ltd.,1388.0,19600014.0,의약품,일반의약품,TrimebutineMaleate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpro,신고,-,정상,[02390]기타의소화기관용약,32.0,621801760,2838501407,19910422.0,
199102271,암타나정(수출용),AmtanaTablet,(주)한국파비스제약,PharvisKoreaco.|Ltd.,1388.0,19600014.0,의약품,일반의약품,BenzylMandelate/Acetaminophen/Isopropylantipyrine/Caffeine,4,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427582177600082,신고,-,정상,[01140]해열.진통.소염제,35.0,-,2838501407,19910423.0,
199102275,포린피아정(독시라민숙신산염),ForinpiaTablet,(주)한국파비스제약,PharvisKoreaco.|Ltd.,1388.0,19600014.0,의약품,일반의약품,DoxylamineSuccinate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoWQ,신고,-,정상,[01120]최면진정제,54.0,-,2838501407,19910509.0,
199102276,파비스암브록솔염산염정,PharvisAmbroxolHClTablet,(주)한국파비스제약,PharvisKoreaco.|Ltd.,1388.0,19600014.0,의약품,일반의약품,AmbroxolHydrochloride,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0_7a4Vsl3,신고,-,정상,[02220]진해거담제,70.0,621801790,2838501407,19910422.0,
199102319,광동우황청심원(수출용)(수출명:동방우황청심원),-,광동제약(주),KwangdongPharmCo.|Ltd.,150.0,19920004.0,의약품,일반의약품,DioscoreaRhizome/Licorice/Ginseng/TyphaePollen/MassaMedicataFermentata/GlycineSemenGerminatum/CinnamonBark/PeonyRoot/LiriopeTuber/ScutellariaRoot/AngelicaGigasRoot/SaposhnikoviaRoot/AtractylodesRhizomeWhite/BupleurumRoot/PlatycodonRoot/Poria/CnidiumRhizome/CattleGallstone/AsiniCoriiColla/GazellaeseuSaigaeCornu/Moschus/Bomeolum/AmpelopsisRadix/RawGinger/Jujube,25,-,신고,-,정상,[02190]기타의순환계용약,439.0,-,1138108888,19910218.0,
199102325,광동우황청심원현탁액,-,광동제약(주),KwangdongPharmCo.|Ltd.,150.0,19920004.0,의약품,일반의약품,DioscoreaRhizome/Licorice/Ginseng/TyphaePollen/MassaMedicataFermentata/GlycineSemenGerminatum/CinnamonBark/PeonyRoot/LiriopeTuber/ScutellariaRoot/AngelicaGigasRoot/SaposhnikoviaRoot/AtractylodesRhizomeWhite/BupleurumRoot/PlatycodonRoot/ApricotKernel/Poria/CnidiumRhizome/CattleGallstone/AsiniCoriiColla/GazellaeseuSaigaeCornu/Moschus/Bomeolum/AmpelopsisRadix/Ginger,25,-,신고,-,정상,[02190]기타의순환계용약,154.0,-,1138108888,19910312.0,
199102384,세록센정(나프록센나트륨),CeroxenTab.275mg,영풍제약(주),YoungPoongPharmaceuticalCo.|Ltd.,1437.0,19630009.0,의약품,일반의약품,NaproxenSodium,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032514179900007,신고,-,정상,[01140]해열.진통.소염제,254.0,661900590,1398102509,19910612.0,
199102476,하원이부프로펜정400mg,HawonIbuprofenTab.400mg,(주)하원제약,HAWONPHARMACEUTICALCORPORATION,1447.0,19640011.0,의약품,일반의약품,Ibuprofen,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427598430600178,신고,-,정상,[01140]해열.진통.소염제,191.0,-,1258101840,19910828.0,
199102581,사노바스프레이(리도카인)(수출명:노보틱스스프레이(NOVOTIXSpray)),NOVOTIXSpray,명문제약(주),MyungmoonPharm.Co.|Ltd.,1476.0,19660002.0,의약품,일반의약품,Lidocaine,1,-,신고,-,정상,[01210]국소마취제,138.0,-,1248135615,19910501.0,
199102741,비펜카타플라스마(플루르비프로펜)(수출명(싱가폴|말레이지아|태국):아쿠스탑카타플라스마),BifenCataplasma,(주)녹십자,GCBiopharmaCorp.,1735.0,19910005.0,의약품,일반의약품,Flurbiprofen/Flurbiprofen,2,-,신고,-,정상,[02640]진통.진양.수렴.소염제,168.0,-,3038117108,19911113.0,
199102769,키디연조엑스(소건중탕)(수출명:SMKIMAX-F),KidiSoftExt.,삼익제약(주),SamikPharmaceuticalCo.|Ltd.,1493.0,19680005.0,의약품,일반의약품,CinnamomiRamulus/PeonyRoot/Jujube/Ginger/Licorice/SaccharumGranorum,6,-,신고,-,정상,[03290]기타의자양강장변질제,365.0,-,1228113217,19910911.0,
199102938,코러스아세트아미노펜정300밀리그램(수출용),KorusAcetaminophenTab.300mg(forexport),한국코러스(주),HankookKorusPharm.Co.|Ltd,1728.0,19900018.0,의약품,일반의약품,Acetaminophen,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653003766800127,신고,-,정상,[01140]해열.진통.소염제,2.0,-,2058140116,19920820.0,
199103295,한생액,HansaengSol.,현대약품(주),HyundaiPharmCo.|Ltd.,1478.0,19660001.0,의약품,일반의약품,LiriopeTuber30%EthanolFluidExtract/NandinaDomesticaThunberg30%EthanolFluidExtract/GlycyrrhizaExtract(3→1)/PlatycodonRoot33.3%EthanolFluidExtract(4→1)/CattleGallstone/PotassiumGuaiacolsulfonate/DL-MethylephedrineHydrochloride,7,-,신고,-,정상,[02220]진해거담제,48.0,-,1308100988,19910821.0,
199200308,중외관류용멸균증류수,ChoongwaeWaterforIrrigation,제이더블유중외제약(주),JWPharmaceutical,1302.0,19550004.0,의약품,일반의약품,SterileWaterForIrrigation,1,-,신고,-,정상,[03490]기타의인공관류용제,253.0,644902331,1188102477,19921027.0,
199200354,스피자임정,SpeedzymeTab.,(주)에이프로젠바이오로직스,AprogenBiologicsInc.,1386.0,19590001.0,의약품,일반의약품,Pancreatin/Cellulase/OxBileDriedExtract/Dimethicone,4,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3FiPF,신고,-,정상,[02330]건위소화제,216.0,-,2188100518,19920731.0,
199200475,누코미트캡슐200밀리그램(아세틸시스테인),NucomytCap.200mg,(주)셀트리온제약,CelltrionPharm|Inc.,1534.0,19710005.0,의약품,일반의약품,Acetylcysteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsv_D,신고,-,정상,[02220]진해거담제,52.0,693900030,2148671641,19921124.0,
199200535,비장원과립,-,신화제약(주),SHINHWAPHARMACEUTICALCO.,1528.0,19710007.0,의약품,일반의약품,PsylliumHusk/SennaeFructus,2,-,신고,-,정상,[02380]하제|완장제,150.0,-,5148130977,19921201.0,
199200547,추천과립(갈근탕가천궁신이엑스),ChucheonGran.,정우신약(주),JungWooPharmCo.|Ltd.,1311.0,19550008.0,의약품,일반의약품,PuerariaRoot/EphedraHerb/Jujube/PeonyRoot/Ginger/Licorice/CinnamomiRamulus/CnidiumRhizome/MagnoliaeFlos,9,-,신고,-,정상,[01320]이비과용제,892.0,-,1048158517,19920214.0,
199200554,청감과립(소청룡탕엑스),CheonggamGranule,정우신약(주),JungWooPharmCo.|Ltd.,1311.0,19550008.0,의약품,일반의약품,SocheongryongtangDriedExtract,1,-,신고,-,정상,[02220]진해거담제,112.0,-,1048158517,19920214.0,
199200590,미란타투액,Mylanta-IISuspension,(주)대웅제약,DaewoongPharmaceuticals,1289.0,19540008.0,의약품,일반의약품,AluminiumHydroxideGel/MagnesiumHydroxide/SimethiconeEmulsion30%,3,-,신고,-,정상,[02340]제산제,221.0,-,1248601143,19920826.0,
199200645,페로세린연질캅셀(수출용),FeroserinSoftCap.,(주)바이넥스,BinexCo.|Ltd.,1358.0,19570004.0,의약품,일반의약품,DriedFerrousSulfate/Cyanocobalamin/FolicAcid/DL-Serine,4,-,신고,-,정상,[03220]무기질제제,126.0,-,6038107005,19920220.0,
199200668,이탄탄캡슐(수출용),ItantanCap.,(주)마더스제약,MOTHER'SPHARMACEUTICAL.,1313.0,19550012.0,의약품,일반의약품,LysozymeChloride/Carbazochrome/TocopherolCalciumSuccinate/AscorbicAcid,4,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427399151600170,신고,-,정상,[02310]치과구강용약,203.0,-,3128629302,19921211.0,
199200793,유그린크림(요소),You-GreenCream(Urea),동성제약(주),DONGSUNGBIOPHARM.CO.|LTD,1693.0,19880003.0,의약품,일반의약품,Urea,1,-,신고,-,정상,[02660]피부연화제(부식제를포함),107.0,-,2118125288,19920630.0,
199201022,씨크로크림(아시클로버),CYCLOCREAM,(주)비보존제약,VIVOZONPHARMACEUTICALCO.|LTD,1342.0,19570012.0,의약품,일반의약품,Acyclovir,1,-,신고,-,정상,[02690]기타의외피용약,146.0,-,1248199564,19920128.0,
199201048,스파탐캡슐200밀리그램(아세틸시스테인),SpatamCap.200mg,명인제약(주),MYUNGINPHARM.CO.|LTD.,1504.0,19690005.0,의약품,일반의약품,Acetylcysteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oo7XeTdj_V,신고,-,정상,[02220]진해거담제,21.0,651901380,1248118673,19920104.0,
199201049,모아칼연질캡슐,MorecalsoftCap.,명인제약(주),MYUNGINPHARM.CO.|LTD.,1504.0,19690005.0,의약품,일반의약품,PrecipitatedCalciumCarbonate/CholecalciferolConcentrateOil,2,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955087400400069,신고,-,정상,[03210]칼슘제,41.0,-,1248118673,19921113.0,
199201106,알드린정(알마게이트),AldrinTab.,일양약품(주),IL-YANGPHARM.CO.|LTD.,1336.0,19570013.0,의약품,일반의약품,Almagate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PdlZWhD6PV,신고,-,정상,[02340]제산제,32.0,641701090,2098100872,19920323.0,
199201154,토파제정,TopaseTab.,(주)메디카코리아,MEDICAKOREACo.|Ltd.,1317.0,19560008.0,의약품,일반의약품,Pancreatin/Dimethicone/OxBileDriedExtract/Cellulase/Pancreatin/Cellulase/OxBileDriedExtract/Dimethicone,8,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OVXbyMiCBt,신고,-,정상,[02330]건위소화제,107.0,-,1208165228,19920825.0,
199201236,물린디액,MulrindySolution,신신제약(주),SINSINPharmaceuticalCo.|Ltd.,1332.0,19570016.0,의약품,일반의약품,Diphenhydramine/DibucaineHydrochloride/Crotamiton/L-Menthol/DL-Camphor/Enoxolone,6,-,신고,-,정상,[02640]진통.진양.수렴.소염제,42.0,-,1188104136,19921209.0,
199201463,니토졸액(케토코나졸)(수출용)(수출명:니토졸샴푸|나코나졸샴푸|니코나졸샴푸),NytozolSolution(forexport)(NitozolShampoo|NaconazoleShampoo|NiconazoleShampoo),(주)한국파마,KOREAPHARMACo.|Ltd.,1401.0,19600004.0,의약품,일반의약품,Ketoconazole,1,-,신고,-,정상,[02650]기생성피부질환용제,374.0,-,1248115899,19920622.0,
199201508,판티라제정(수출명:판티라스-케이정)(수출용),PantyraseTab.,대원제약(주),DaewonPharmaceuticalCo.|Ltd.,1373.0,19580008.0,의약품,일반의약품,Pancreatin/Cellulase/Dimethicone/OxBileDriedExtract/Pancreatin/OxBileDriedExtract/Dimethicone/Cellulase/Pancreatin/OxBileDriedExtract/Dimethicone/Cellulase,12,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427516880800136,신고,-,정상,[02330]건위소화제,55.0,-,2078136336,19921027.0,
199201633,바이놀크림(아시클로버),VinorCream,부광약품(주),BUKWANGPHARM.CO.|LTD.,1427.0,19630001.0,의약품,일반의약품,Acyclovir,1,-,신고,-,정상,[02690]기타의외피용약,30.0,-,1188100450,19921116.0,
199201712,사이펀정(배농산급탕),SaypunTab.,한국신텍스제약(주),KOREASYNTEXPHARMACEUTICAL,1334.0,19570019.0,의약품,일반의약품,PeonyRoot/PoncirusImmatureFruit/Jujube/PlatycodonRoot/Ginger/Licorice,6,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285645249800011,신고,-,정상,[02630]화농성질환용제,498.0,-,6138163381,19920128.0,
199201714,신텍스보간환,SyntexBoganwhan,한국신텍스제약(주),KOREASYNTEXPHARMACEUTICAL,1334.0,19570019.0,의약품,일반의약품,PreparedRehmanniaRoot/PeonyRoot/CnidiumRhizome/AngelicaGigasRoot/SaposhnikoviaRoot/OstericumRoot,6,-,신고,-,정상,[03910]간장질환용제,479.0,-,6138163381,19920819.0,
199201716,신텍스온청음,SyntexOnchungeum,한국신텍스제약(주),KOREASYNTEXPHARMACEUTICAL,1334.0,19570019.0,의약품,일반의약품,AngelicaGigasRoot/PreparedRehmanniaRoot/PeonyRoot/CoptisRhizome/ScutellariaRoot/PhellodendronBark/GardeniaFruit/CnidiumRhizome,8,-,신고,-,정상,[02530]통경제,487.0,-,6138163381,19921026.0,
199201718,신텍스인진호탕엑스과립,SyntexinjinhotangExt.Granule,한국신텍스제약(주),KOREASYNTEXPHARMACEUTICAL,1334.0,19570019.0,의약품,일반의약품,ArtemisiaeCapillarisHerba/GardeniaFruit/Rhubarb,3,-,신고,-,정상,[03910]간장질환용제,203.0,-,6138163381,19920128.0,
199201802,코모졸크림(케토코나졸)(수출명:NAZOL),COMOZOLCream,대화제약(주),DaehwaPharmaceuticalCo.|Ltd.,1410.0,19610006.0,의약품,일반의약품,Ketoconazole,1,-,신고,-,정상,[02650]기생성피부질환용제,84.0,645601772,1338122322,19920618.0,
199201803,케바논겔(케토프로펜),KEBANONGel,대화제약(주),DaehwaPharmaceuticalCo.|Ltd.,1410.0,19610006.0,의약품,일반의약품,Ketoprofen,1,-,신고,-,정상,[02640]진통.진양.수렴.소염제,111.0,645601701|645601702,1338122322,19920618.0,
